label,text,clean_text
spam,Soup Recipes Warm up your winters with one of these nutritious soups! Choose to get the recipe: 1) Onion Potato Soup 2) Hot and Sour Soup 3) Hot Cheese Soup ^1/ 2/ 3 Reply within 24 hrs to get step by step instructions. ,soup recipes warm winters one nutritious soups choose get recipe onion potato soup hot sour soup hot cheese soup reply within hrs get step step instructions
spam,nlimited internet surf karein (200 MB tak) poore 3 din ke liye sirf Rs18 mein! Dial karein *567# ya Rs18 se recharge karein. Free usage ke baad charge 30p/50K ,nlimited internet surf karein mb tak poore din ke liye sirf mein dial karein ya se recharge karein free usage ke baad charge
spam,nlimited dream jobs only for you matching ur needs & salary interests only on JobsOnPhone.Dial 566942 right now to subscribe for only Rs30/month.Call ?Rs 3/mi ,nlimited dream jobs matching ur needs salary interests jobsonphonedial right subscribe rs
spam,What were you in your past life? Do you belive in past life ?   find out your inside past. SMS Past <date of birth> to 55352. ex: SMS as Past 15/08/1975 to 55352. Rs.3/SMS ,past life belive past life find inside past sms past ex sms past
spam,njoy weekend with Domino's!Get Garlic Bread+Dip FREE on a minimum bill of Rs.350.Now order online at www.dominos.co.in/orderonline. Cpn:NET09.Vld:25july.T& ,njoy weekend dominosget garlic breaddip free minimum bill order online
spam,njoy Unlimited Trading for Rs. 699 p.m(T & C apply). SMS 'JTN to 56767' for details please visit: www.justtrade.i ,njoy unlimited trading rs pmt c apply sms jtn details please visit
spam,njoy unlimited internet surfing at night (upto 2GB) and 100MB download from 8am-11.55pm for 30 days. Recharge with just Rs95! Charges post free usage 30p/50K ,njoy unlimited internet surfing night upto download days recharge charges post free usage
spam,njoy Outgoing facility while roaming internationally on your Airtel prepaid! For country & tariff details send INTROAM to 170 (free) ,njoy outgoing facility roaming internationally airtel prepaid country tariff details send introam free
spam,njoy life to the maximum with ShivalikGold Capsules for Men made as per ancient healing secrets once restricted to Kings www.shivalikherbals.com M: 950128618 ,njoy life maximum shivalikgold capsules men made per ancient healing secrets restricted kings
spam,njoy internet on MTNL 3G connection with speed upto 3.6 MBPS @1Paisa/10kb or less. Call 1503 for details ,njoy internet mtnl connection speed upto mbps less call details
spam,njoy Happy Family Holidays with Club Mahindra! Sign up&amp; Get FREE 32 inch Panasonic LCD TV + 7 days internatnl holiday. Cal 9717902621 or sms HOLIDAY to 5454 ,njoy happy family holidays club mahindra sign upamp get free inch panasonic lcd tv days internatnl holiday cal sms holiday
spam,Coffee Myth Coffee drinkers are more prone to heart diseases. 1) True 2) False ^1/2 Reply within 24hrs to know a few facts about coffee. ,coffee myth coffee drinkers prone heart diseases true false reply within know facts coffee
spam,njoy Happy Family Holidays with Club Mahindra! Sign up & Get FREE 32 inch Panasonic LCD TV + 7 days internatnl holiday. Call 9958141043 / sms HOLIDAY to 5454 ,njoy happy family holidays club mahindra sign get free inch panasonic lcd tv days internatnl holiday call sms holiday
spam,njoy great offers on McDonalds Home Delivery with McSmiley booklet. Just call 66000666 now and get your own booklet with every order of above Rs 250/-.T&C Ap ,njoy great offers mcdonalds home delivery mcsmiley booklet call get booklet every order rs ap
spam,njoy 7N/8D stay in Premium Resorts Anywhere in the World at a 70% Discounted Rate of Rs 7000. For Details SMS GOODLIFE to 58888 TnC appl ,njoy stay premium resorts anywhere world discounted rate rs details sms goodlife tnc appl
spam,Your Number has won 365 000 pounds and two mobile phones in the ongoing COCACOLA/UK PROMO. Contact MR. Billy: cocacolaclaimsoffice@yahoo.com +447014233755 ,number pounds two mobile phones ongoing cocacolauk promo contact mr billy
spam,What were you in your past life? Do you belive in past life ?   find out your inside past. SMS Past to 55352. ex: SMS as Past 15/08/1975 to 55352. Rs.3/SMS ,past life belive past life find inside past sms past ex sms past
spam,NITECH launching NEW Residential Project-Sector 69-Gurgaon.2 and 3 BR Aptts.Budget 45 to 65 Lacs.3 yrs Possession.4 Details Pl SMS your email Id on 880041889 ,nitech launching new residential projectsector br apttsbudget yrs details pl sms email id
spam,Nirala launches Aspire  - Noida extn 2/3/4 BHK  - No EMI for 30 mnths  - Corporate rates available  - Hurry for best locations Contact 9560090095 ,nirala launches aspire noida extn bhk emi mnths corporate rates available hurry best locations contact
spam,NIRALA launches **ASPIRE* homes *No EMI till possn *Loc-Noida EXTN *Price starting@15.3 lacs *For 100 units Book Now sms DN to 56161 OR Call 8860683241 ,nirala launches aspire homes emi till possn locnoida extn price lacs units book sms dn call
spam,Nimbus Present Express Park-view 2/3BHK LUXRS FLATS@15.51 onwds *prpsd Metro stn *F1 Racing*Opp 5 StarHotel TajExp way*Gr.Noida SMS EP to 57333/9560184440 ,nimbus present express parkview luxrs onwds prpsd metro stn racingopp starhotel tajexp waygrnoida sms ep
spam,Nimbus Present Express Park-view  2/3BHK LUXRS FLATS@15.51 onwds  *prpsd Metro stn  *F1 Racing*Opp 5 StarHotel TajExp way*Gr.Noida SMS EP to 57333 ,nimbus present express parkview luxrs onwds prpsd metro stn racingopp starhotel tajexp waygrnoida sms ep
spam,A World Record! Can you guess  how many songs the legendary singer Asha Bhosle has sung? 1) 11 000 2) 5000 3) 20 000 ^1/ 2/ 3 Reply within 24 hrs to get an audio clip of her famous number. ,world record guess many songs legendary singer asha bhosle sung reply within hrs get audio clip famous number
spam,NIMBUS FOOD (531598) CMP 6.50 TRGT 14 in Short Term. Company plans to enter into lucrative segment of Breweries n Distillery. Buy n hold for 1 month ,nimbus food cmp trgt short term company plans enter lucrative segment breweries n distillery buy n hold month
spam,NightStore:Discount only from 10PM-10AM:Offer :12MP WebCam with HP Refurbished PC 2.4GHz/512MB/NewTFT @Rs14000.Send TTT PC to 542425. To Unsubscribe TTT UN ,nightstorediscount webcam hp refurbished pc pc unsubscribe un
spam,NIGHT DHAMAKA!Ab Aircel laya hai apke liye poore 50 Loc A2A Night Mins sirf Rs3 mein.To intezar kis bat ka?Turant Dial karein *122*552# or labh uthaen.Vdty 1Day ,night dhamakaab aircel laya hai apke liye poore loc night mins sirf meinto intezar kis bat katurant dial karein labh uthaenvdty
spam,NIEC  New Delhi invites u to FNORD 11 annual technocultural fest Date 14 15 16 March Prizes worth Rs 1.5 lac For details www.fnord11.com ,niec new delhi invites u fnord annual technocultural fest date march prizes worth rs lac details
spam,nglishvocabulary voluble: marked by a ready and continuous flow of words INVITE: Biggest reunion: Kindly visit to see ur invite http://bit.ly/bgstrunio ,nglishvocabulary voluble marked ready continuous flow words invite biggest reunion kindly visit see ur invite
spam,What were you in your past life?  find out your inside past. SMS Past to 55352. ex: SMS as Past 15/08/1975 to 55352. Rs.3/SMS ,past life find inside past sms past ex sms past
spam,nglishvocabulary ululate: to mourn loudly and shrilly AD: Unlimited FREE calls to any mobile try out today http://bit.ly/unlmtdfreecall share wid frnd ,nglishvocabulary ululate mourn loudly shrilly ad unlimited free calls mobile try today share wid frnd
spam,NewU-The most happening beauty store now @Maya  6/18 AJMAL KHAN ROAD  KAROLBAGH.Happy Women's Special-Shop for Rs.250 &get a free gift!!Super Deals  Exciting offers.Rush Now! ,newuthe happening beauty store maya ajmal khan road karolbaghhappy womens specialshop get free giftsuper deals exciting offersrush
spam,NEWSLINE4: 7.varshathe neenda bandham upeksichu congressum D.M.K. yum piriyumbol ad mudaledukkan anna d.m.k. *To leave this SMSGupShup grp   SMS to 092195 ,neenda bandham upeksichu congressum dmk yum piriyumbol ad mudaledukkan anna dmk leave smsgupshup grp sms
spam,NewOffer! Save upto 40\% electricity bill with Power Saver(GOVT. LAB TESTED) Rs.1050/-(free home delivery) 3Yrs. Guarantee Call 9911418813 9718201099 ,newoffer save upto electricity bill power savergovt lab tested home delivery guarantee call
spam,Home Remedies Want some home remedies to remove body scars? ^Yes/No All your replies to Blyk on Aircel are free. ,home remedies want home remedies remove body scars yesno replies blyk aircel free
spam,New/Old Hindi/Bengali Songs! Call 543213 (tollfree) for DOUBLE music minutes on Airtel Radio offer - Call 543213 now! Hurry - Offer closes today!. ,newold hindibengali songs call tollfree double music minutes airtel radio offer call hurry offer closes today
spam,New Year Special   Full Talktime! Rs444 ke recharge par Rs444 ka Full Talktime. Talktime aseemit samay ke liye manya. Offer sirf 31-Dec-10 tak manya. ,new year special full talktime ke recharge par ka full talktime talktime aseemit samay ke liye manya offer sirf tak manya
spam,New year FREE gift pack of 25 Aroma candles n Holders MRP Rs1500 fr members   just pay Rs 499 as handling charges on delivery.To Order sms CDS to 53636.TnC apply ,new year free gift pack aroma candles n holders mrp fr members pay rs handling charges deliveryto order sms cds apply
spam,New Year FREE Gift   Get FREE Reebok White formal Men Shirt MRP Rs1599.Just pay Rs 499 as handling charges on gift delivery.To Order SMS SHRT to 53636. TnC apply ,new year free gift get free reebok white formal men shirt mrp pay rs handling charges gift deliveryto order sms shrt tnc apply
spam,New Year Dhamaka! Kewal aapke liye 100 Local ya STD SMS bilkul muft   26-Dec-10 se 30-Dec-10 tak. To Know Balance dial *123*7# ,new year dhamaka kewal aapke liye local ya std sms bilkul muft se tak know balance dial
spam,New Winter Wear Added @ Thomas Scott   BUY 1 & TAKE 3* + 1* Free OR FLAT 60% OFF @ M.G Marg    Above Pawan Mega mart   Gangtok ,new winter wear added thomas scott buy take free flat mg marg pawan mega mart gangtok
spam,What were you in your past life?  find out your inside past. SMS Past <date of birth> to 55352. ex: SMS as Past 15/08/1975 to 55352. Rs.2/SMS ,past life find inside past sms past ex sms past
spam,New Winter Wear Added @ Thomas Scott  BUY 1 & TAKE 3* + 1* Free            ORFLAT 60% OFF@ M.G Marg    Above Pawan Mega mart   Gangtok ,new winter wear added thomas scott buy take free orflat mg marg pawan mega mart gangtok
spam,New version of way2sms.com has been rolled out exclusively for you.Login to way2sms.com and experience the all new way2sms with exciting features.-Way2SMS Team ,new version rolled exclusively youlogin experience new exciting team
spam,New Trousers   corduroy   sweatshirts & jackets just arrived.Buy 1 get 3 free + 1 t-shirt free above 2000/- MRP . Visit THOMAS SCOTT   M.G.Marg . ,new trousers corduroy sweatshirts jackets arrivedbuy get free tshirt free mrp visit thomas scott mgmarg
spam,What's In The Picture? Guess what the museum in the attached picture is for: 1) Flower pots 2) Toilets 3) Handicrafts ^1/ 2/ 3 Reply within 24 hrs to know the buzz. ,whats picture guess museum attached picture flower pots toilets handicrafts reply within hrs know buzz
spam,New tower launch in PARAS TIEREA & SEASON at Noida Xpressway *1/2/3/4 BHK @22 lac* *Near to proposed METRO *Construction in full swing Call 9999370217 ,new tower launch paras tierea season noida xpressway bhk lac near proposed metro construction full swing call
spam,New Stock Arrived of Designer Bridal Wear - Sarees   Lahenga   Choli Suit   Designer Dresses   Dress Materials & Ladies Western Outfit. at SAKSHI Amin Marg   RAJKOT ,new stock arrived designer bridal wear sarees lahenga choli suit designer dresses dress materials ladies western outfit sakshi amin marg rajkot
spam,New STD Pack 249. Rs249 se recharge karein aur payein 500 STD minutes   validity 30 din. Check balance minutes at *123*8#. ,new std pack se recharge karein aur payein std minutes validity din check balance minutes
spam,New SMS Pack! Recharge with Rs26 & send 500 Local/National SMS/day for 15days! Recharge with Rs47& send 500 Local/National SMS/day for 30days!Instant help *121# ,new sms pack recharge send localnational smsday recharge send localnational smsday help
spam,New SMS Pack! Recharge with Rs26 & send 500 Local/National SMS/day for 15days! Recharge with Rs47& send 500 Local/National SMS/day for 30days! ,new sms pack recharge send localnational smsday recharge send localnational smsday
spam,New project G.T.M Greens luxury app- Sonepat(delhi NCR)ass-& supp-by DHFL  price:1529/-sq.ft  area 2bhk-1250  3bhk-1650sq.ft 9958044450 ,new project gtm greens luxury app sonepatdelhi ncrass suppby dhfl area
spam,New pepe shirts  tees and Denims just arrived @ STYLE The arcade  kazi road  Gangtok ,new pepe shirts tees denims arrived style arcade kazi road gangtok
spam,What were you in your past life?  find out your inside past. SMS Past to 55352. ex: SMS as Past 15/08/1975 to 55352. Rs.2/SMS ,past life find inside past sms past ex sms past
spam,NEW PASSPORT / RENEWAL/ TATKAL / ADDRESS CHANGE / NAME CHANGE / ADD.BOOKLET / ECNR / SPOUSE NAME ADD. ANY PASSPORT SERVICES. CONTACT- JHA-9555067555 ,new passport renewal tatkal address change name change addbooklet ecnr spouse name add passport services contact
spam,New Offer! Save upto 40\% electricity bill with Power Saver(GOVT. LAB TESTED)  Rs. 1050/-(free home delivery) 3 Yr. Guarantee Call 9891943780 9891943823 ,new offer save upto electricity bill power savergovt lab tested rs home delivery yr guarantee call
spam,A Taller You! Want to be taller? Choose one of these exercises & grow 2-3 inches taller. 1) Standing Forward Bend 2) Downward Facing Dog 3) Head to Knee ^1/2/3 All your replies to Blyk on Aircel are free. ,taller want taller choose one exercises grow inches taller standing forward bend downward facing dog head knee replies blyk aircel free
spam,New Offer! Save upto 40\% electricity bill with Power Saver(GOVT. LAB TESTED)  Rs. 1050/-(free home delivery) 3 Yr. Guarantee Call 9891943823 9891943780 ,new offer save upto electricity bill power savergovt lab tested rs home delivery yr guarantee call
spam,New Mobile Internet Value Packs! Spl RC65=2.5GB Free mobile internet for 30 days! Rush to nearest retailer now & experience or sms GPRS65 to 121 to activate now ,new mobile internet value packs spl free mobile internet days rush nearest retailer experience sms activate
spam,NEW LAUNCH UNITECH SOUTH PARK SECTOR 70 GURGAON ON GOLF COURSE EXT. ROAD .3BHK(1550 SQ.FT) APTS .FITTED WITH A.CS & IMPORTED FLOORING.BEST DEALS AT 9999210531 ,new launch unitech south park sector gurgaon golf course ext road sqft apts fitted acs imported flooringbest deals
spam,New Era of Online Shopping at your fingertips.Logon to www.bidboon.com & win brand new premium products at huge discounts.Hurry now:Apple MacBook Pro on demand! ,new era online shopping fingertipslogon win brand new premium products huge discountshurry nowapple macbook pro demand
spam,New Deals: -iPod Dock@1150   Wireless head-phone@550 -Upto Rs 500 off on air-tickets More gadgets   footwear & service deals on www.fullondeals.com ,new deals ipod wireless upto rs airtickets gadgets footwear service deals
spam,New color SILVER CROCBAND added @ The Arcade  Kazi road  Gangtok. ,new color silver crocband added arcade kazi road gangtok
spam,New batch Guaranteed Spoken ENGLISH Class with Grammar.FREE Course Book+CD! Mastermind   Manorama Road   Thampanoor   Trivandrum. Call Now: 7736801024 Thank You! ,new batch guaranteed spoken english class grammarfree course bookcd mastermind manorama road thampanoor trivandrum call thank
spam,New Arrivals !!!Madame coats   jackets   sweaters and sweatshirts for women. Arrow Coats   sweaters and jackets from Men @ Thar Acade   Kazi Road. ,new arrivals madame coats jackets sweaters sweatshirts women arrow coats sweaters jackets men thar acade kazi road
spam,What sports do you indulge in? 1) Court 2) Field 3) Running 4) All 5) None ^1/2/3/4/5 Reply to choose the right athletic shoe for you. ,sports indulge court field running none reply choose right athletic shoe
spam,New Arrivals !!! Madame coats   jackets   sweaters and sweatshirts for women. Arrow Coats   sweaters and jackets from Men @ Thar Acade   Kazi Road. ,new arrivals madame coats jackets sweaters sweatshirts women arrow coats sweaters jackets men thar acade kazi road
spam,Vettel's Victory How many Grand Prix's has Sebastian Vettel won this season? 1) Three 2) Four 3) Five ^1/2/3 Reply within 24 hrs to get a video from Monaco GP. ,vettels victory many grand prixs sebastian vettel season three four five reply within hrs get video monaco gp
spam,Free Karaoke Are you a bathroom singer? Pick a song to sing along: 1) Dhunki - MBKD 2) Summer of 69 3) Chammak Challo - Ra One  ^1/ 2/ 3 Reply within 24 hrs to get a karaoke track and lyrics. ,free karaoke bathroom singer pick song sing along dhunki mbkd summer chammak challo ra one reply within hrs get karaoke track lyrics
spam,Never Cum Back Comercial Investmnt Oportunity on Sohna Road. Avlb at Incredible Low Rate of 23.5 Lac Onwrds. Min Size 550 sq.ft. Rates Revising Soon. 991002086 ,never cum back comercial investmnt oportunity sohna road avlb incredible low rate lac onwrds min size sqft rates revising soon
spam,Never Before Opportunity >Gurgaon Hottest Location >Diplomatic Enclave >IGI Airport >Golf Course >ISBT Terminal >Resi Flats 3/4/5 Bhk sms PUNJ to 54242 ,never opportunity gurgaon hottest location diplomatic enclave igi airport golf course isbt terminal resi flats bhk sms punj
spam,Never Before Offer BY ANSAL API!!Book 2 bhk + kids room in sec 91 gurg @ NEVER BEFORE PRICE OF Rs 42.8 lac only.To avail best offer Call Team Agni 9212255555 ,never offer ansal apibook bhk kids room sec gurg never price rs lac onlyto avail best offer call team agni
spam,Never Before Never Again  The Safest Assured Return @ 12%   48 Months Bank GUARANTEE. Min Invest 16 Lac   Get 16000/-PM Return. For more details sms INT to 56070 ,never never safest assured return months bank guarantee min invest lac get return details sms int
spam,Job is knocking @ Ur door. Don¿t be late. Hurry up & don¿t miss this great opportunity.  Call @ 9609791352   www.cyberjob.in-Sent 4rm 160by2.com,job knocking ur door dont late hurry dont miss great opportunity call
spam,NEHRU PLACE EXTN NOIDA X-Way OFFICE SPACE - xclusv Deals  INVEST Rs16 Lac & EARN Rs16000pm for best deal Call: 9717115611 or SMS SF to 56677 ,nehru place extn noida xway office space xclusv deals invest lac earn best deal call sms sf
spam,Neevu miss maadida avakaasha matte siguvudilla!Mobile nalliye padeyiri job alerts kevala Rs 2/dinakke. Dial madi *801*1# ,neevu miss maadida avakaasha matte siguvudillamobile nalliye padeyiri job alerts kevala rs dial madi
spam,What kind of a person are you? 1) I love telling stories 2) I'm a perfectionist 3) I'd rather stay home with a good book than party ^1/ 2/ 3 ,kind person love telling stories im perfectionist id rather stay home good book party
spam,Need to clear doubts before exams? Experienced tutors help is just a click away- Free helpdesk round the clock. Just logon to eAgetutor.com or call 011-46592191 ,need clear doubts exams experienced tutors help click away free helpdesk round clock logon eagetutorcom call
spam,Need Tips to Grow ur Buisness? Need Gyan to retain Customers? No need to HIRE a MBA Get Smart Gyan for FREE frm our Marketing Guru sms JOIN MGURU to 09219592195 ,need tips grow ur buisness need gyan retain customers need hire mba get smart gyan free frm marketing guru sms join mguru
spam,Centerfresh Actisport Complete the sentence after viewing the attached advertisement.  'Chahe koi mujhe ________ kahe  kehne do ji kehta rahe' 1) Junglee 2) Pagal  3) Deewana ^ 1/ 2/ 3 All replies are FREE  ,centerfresh actisport complete sentence viewing attached advertisement chahe koi mujhe _ kahe kehne ji kehta rahe junglee pagal deewana replies free
spam,Need some talktime? Just sms CREDIT to 144 (tollfree) and get Rs10 this amount along with service charge of Rs2 will be debited from your account in 48hrs ,need talktime sms credit tollfree get amount along service charge debited account
spam,NEED FUNDS ? Take LOAN AGAINST PROPERTY@11%(Resi/Comm).OD LMT(40 Lkhs-40 Crs.) BALANCE TRANSFER/TOP UP.SMSLOAN to 57333 or call at 45595488.ICICI HOME LOANS. ,need funds take loan crs balance transfertop upsmsloan call home loans
spam,NEED FUNDS ? Take LOAN AGAINST PROPERTY@11%(Resi/Comm).OD LMT(40 Lkhs-40 Crs.) BALANCE TRANSFER/TOP UP.SMS LOAN  to 57333 or call at 32222040.ICICI HOME LOANS. ,need funds take loan crs balance transfertop upsms loan call home loans
spam,NEED FUNDS ? Take LOAN AGAINST PROPERTY@11%(Resi/Comm).OD LMT(40 Lkhs-40 Crs.) BALANCE TRANSFER/TOP  UP.SMSLOAN to 57333 or call at 45595488.ICICI HOME LOANS. ,need funds take loan crs balance transfertop upsmsloan call home loans
spam,NEED FUNDS ? Take LOAN AGAINST PROPERTY @11%(Resi/Comm).40 Lkhs-40 Crs. BALANCE TRANSFER/TOP UP.SMS LOAN to 57333 for reply or call 45595488.ICICI HOME LOANS. ,need funds take loan property crs balance transfertop upsms loan reply call home loans
spam,Need Bulk SMS @ 7 Paisa/SMS for 1 Lakh. Short Code @ 14000 INR  Business Website @ 5555 INR for 10 Pages  50 Email Ids free   Listing in GOOGLE.Sandeep 9911166363 ,need bulk sms paisasms lakh short code inr business website inr pages email ids free listing googlesandeep
spam,ne SIMCAT test @ Rs. 100 only. Offer valid till 29th Aug only. To enroll visit your IMS centre or www.imsindia.co ,ne simcat test rs offer valid till aug enroll visit ims centre
spam,What is the name of the bank robber in the Center Fresh video? 1) Jai 2) Bajrangi 3) Veeru ^1/2/3 Choose your option and win mobile phones. *T&C Apply. ,name bank robber center fresh video jai bajrangi veeru choose option win mobile phones tc apply
spam,ne in those 53%. Your hair is an important part of your personality. Take care of it. For appointment sms MEDIC to 58888 ,ne hair important part personality take care appointment sms medic
spam,ne Door Step Service for PAN Card Passport Assistance and Income Tax Return Contact ONS 9911730199 Krishna Complex Jwala Heri Mkt Paschim Viha ,ne door step service pan card passport assistance income tax return contact ons krishna complex jwala heri mkt paschim viha
spam,New Releases Which movie would you like to watch this Friday? 1) Hollywood 2) Bollywood ^1/2 Reply within 24 hrs to know about the movies released today. ,new releases movie would like watch friday hollywood bollywood reply within hrs know movies released today
spam,ne Door Step Service for PAN Card Income Tax Return Passport Assistance and any other Consultancy Contact Ms Neha 9810499280 Jawala Heri Mkt Paschim Viha ,ne door step service pan card income tax return passport assistance consultancy contact ms neha jawala heri mkt paschim viha
spam,ndia would grow with growth in infrastructure. Invest in Reliance Infra NFO & make India grow.Investors & Distributors call 18002007777/022-66102612-INDIABULL ,ndia would grow growth infrastructure invest reliance infra nfo make india growinvestors distributors call
spam,ndependent Floor from RPS-Sec 88 Greater Faridabad-1400to1800Sqft-Rs.27.45to34.45Lacs-Bkg Amt 3 Lacs-Gated Comunty/Free Parking/Pool/Club-Call39881010/Reply R ,ndependent floor rpssec greater amt lacsgated comuntyfree r
spam,nbelievable offer! 7-night Domestic/International Holiday stay in India or 34 international destinations at Rs 1000/night. Also get a FREE Premium Swiss watch worth Rs 6750. For details SMS NBBC to 52424.TnC appl ,nbelievable offer domesticinternational holiday stay india international destinations rs also get free premium swiss watch worth rs details sms nbbc appl
spam,nbelievable 2&3 BHK LUXURIOUS apprtmnt in GrNoida *Near Ngt Safari n Racing track *On TAJ XPRESSWAY *@20lakh onwrds *Possesn in 20 months SMS ICC to 5499 ,nbelievable bhk luxurious apprtmnt grnoida near ngt safari n racing track taj xpressway onwrds possesn months sms icc
spam,Nazar Suraksha Kawch Is Good For you & Your Family. Secure Your Office  Shop & Buisness.As Seen On TV Price Rs.2375/Our Today Price:Rs:995 only.CALL:9871991385 ,nazar suraksha kawch good family secure office shop buisnessas seen tv price today
spam,Navratra Special Launching 9th oct. CHD presnts Phase-3 of Avenue71   Shona Road   Gurgaon *@Rs.4150/- Lease Rs.400/- as Inaugural discount Sms ICD to 54999 ,navratra special launching oct chd presnts shona road gurgaon lease inaugural discount sms icd
spam,Natyalaya Acdmy ofers varius courses SALSA  HIP-HOP  FRESTYLE  BOLYWOOD   CLASICAL  KARATE  AEROBICS  YOGA&MEDITATION.Mus@GUITAR  KEYBOARD&DRUMS Ph:25532007 9900032007 ,natyalaya acdmy ofers varius courses salsa hiphop frestyle bolywood clasical karate aerobics keyboarddrums
spam,What do you think of Rakhi Sawant  is she Bindaas  or Bakwaas? 1) Bindaas 2) Bakwaas ^1/ 2 Reply free to Blyk on Aircel to express your opinion! ,think rakhi sawant bindaas bakwaas bindaas bakwaas reply free blyk aircel express opinion
spam,National School of Business   Bangalore. Register yourself for telephonic interview before 15th Sep. Limited seats available for Sep batch. Contact 09900087759 ,national school business bangalore register telephonic interview sep limited seats available sep batch contact
spam,Equaling Senna! Which record of Ayrton Senna did Sebastian Vettel equal at the inaugural Indian GP? 1) Race victories 2) Pole positions 3) Fastest laps ^1/ 2/ 3 Reply within 24 hrs to get a video FREE from Blyk on Aircel. ,equaling senna record ayrton senna sebastian vettel equal inaugural indian gp race victories pole positions fastest laps reply within hrs get video free blyk aircel
spam,National Roaming par 60% ki bachat   saath hee Rs40 ka muft talktime sirf Rs45 ke recharge pe. Roaming rate ki jaankari ke liye bhejiye ROAMING 121 par. ,national roaming par ki bachat saath hee ka muft talktime sirf ke recharge pe roaming rate ki jaankari ke liye bhejiye roaming par
spam,National roaming bina kisi rent ke. Adhik jaankari ke liye ROAMING bhejein 121 (toll-free) par. ,national roaming bina kisi rent ke adhik jaankari ke liye roaming bhejein tollfree par
spam,Nakkalon Se Savdhan Asli SMSKi PehchanHamara Har SMSAnokha Naya Orapki Mang KMutabiq hota haiPurane   Ghise  Pite   Or BazariSMS Se Parhez Kijiye   aap ZyadaBore Ho ToHamare No. Pe Rs.100 ka Recharge KarK 500 Asli SMS OrRs.1000 ka recharge Karwa K3 SaMONU;Dr. SahabMera Acident Ho Gaya Hai  KyaAapko Tanke Lagane Aate Hai_?DR.;Ji  BataiyeKaha Lagane HaiMONU;YeLo JiChappal Pe Laga Do. ,nakkalon se savdhan asli smski pehchanhamara har smsanokha naya orapki mang kmutabiq hota haipurane ghise pite bazarisms se parhez kijiye aap zyadabore ho tohamare pe ka recharge kark asli sms ka recharge karwa samonudr sahabmera acident ho gaya hai kyapko tanke lagane aate hai_drji bataiyekaha lagane haimonuyelo jichappal pe laga
spam,Nakkalon Se Savdhan Asli SMSKi PehchanHamara Har SMSAnokha Naya Orapki Mang KMutabiq hota haiPurane   Ghise  Pite   Or BazariSMS Se Parhez Kijiye   aap ZyadaBore Ho ToHamare No. Pe Rs.100 ka Recharge KarK 500 Asli SMS OrRs.1000 ka recharge Karwa K3 Saal Tak free SMS Receive Kare... Khushi  Gham   Birthday  Bewafai   Funny  har variety k liye booking ki jaati hai.. Note : Shadi vivah k liye SMS order per bhi taiyaar kiye jate hai....  ,nakkalon se savdhan asli smski pehchanhamara har smsanokha naya orapki mang kmutabiq hota haipurane ghise pite bazarisms se parhez kijiye aap zyadabore ho tohamare pe ka recharge kark asli sms ka recharge karwa saal tak free sms receive kare khushi gham birthday bewafai funny har variety k liye booking ki jaati hai note shadi vivah k liye sms order per bhi taiyaar kiye jate hai
spam,Job is knocking @ Ur door.Hurry up & don t miss this great opportunity. Call-8016590923or 8016590805.www.cyberjob.in-160by2.com {Send FREE SMS 2 any mobile in India   Malaysia & Singapore. Register with 160by2.com},job knocking ur doorhurry miss great opportunity send free sms mobile india malaysia singapore register
spam,Job is knocking @ Ur door.Hurry up & don t miss this great opportunity. Call-8016590923or 8016590805.www.cyberjob.in-Sent 4rm 160by2.com,job knocking ur doorhurry miss great opportunity
spam,Job is knocking @ Ur door.Hurry up & don t miss this great opportunity. Call-9333075338/9333075332 www.cyberjob.in-Sent 4rm 160by2.com,job knocking ur doorhurry miss great opportunity
spam,Na CHEMSTRY hoti  Na mai iska stdnt hota  Na ye lab hoti  Na ye heart accidnt hota..Prctcl k din nazar ayi 1 ladki khubsurat si   Uski nak bilkul TEST TUBE Ab paye 200 Local Aircel to Aircel mins . Aaj hi recharge kare keval Rs45 se. Ek RC mein itna kuch sirf Aircel ke sath hi mil sakta hai! Validity 60 days. ,na chemstry hoti na mai iska stdnt hota na ye lab hoti na ye heart accidnt hotaprctcl k din nazar ayi ladki khubsurat si uski nak bilkul test tube ab paye local aircel aircel mins aaj hi recharge kare keval se ek rc mein itna kuch sirf aircel ke sath hi mil sakta hai validity days
spam,N to 54999 ,n
spam,What do you listen to music on? 1) My phone 2) Personal music player (iPod etc.) ^ 1/ 2 All replies to Blyk on Aircel are FREE ,listen music phone personal music player ipod etc replies blyk aircel free
spam,Music & Adventure Fest. Wanna rock on the banks of Ganga? ^Yes Reply within 24hrs to know more about the Woods Talk Festival for music  & adventure. ,music adventure fest wanna rock banks ganga yes reply within know woods talk festival music adventure
spam,n 45days Reduce Fat(8 Inch)use*SAUNA SLIM BELT*(650) VIBRATION BELT(999) NCR(50Rs Extra)+Free YOKO Call Now:9268250573/931130487 ,n reduce inchusesauna slim vibration extrafree yoko call
spam,n 45 days ReduceFat(8 inch)*SAUNA SLIM BELT(650)VIBRATION BELT(999)NCR(50 More)+FreeYoko For Delivery Ph:9871294240/931130487 ,n days inchsauna slim morefreeyoko delivery
spam,MusstBuy-For Rs600 enjoy a Haircut   Facial   Bleach   waxing etc worth Rs1200 @ Trends Salon   Frazer Town Valid-7Mar-6Apr. T&C Reply A to get code NOW. Chrgs Rs10 ,musstbuyfor enjoy haircut facial bleach waxing etc worth trends salon frazer town tc reply get code chrgs
